customerID,Contract,InternetService,tenure,MonthlyCharges,PaymentMethod,Churn_Proba,Risque,Action_marketing
9339-FIIJL,Two year,DSL,72,85.95,Bank transfer (automatic),0.049,Faible,Programme parrainage / upsell
0909-SELIE,Two year,DSL,61,80.8,Bank transfer (automatic),0.049,Faible,Programme parrainage / upsell
8414-OOEEL,Two year,DSL,66,79.5,Credit card (automatic),0.049,Faible,Programme parrainage / upsell
9968-FFVVH,One year,DSL,63,68.8,Bank transfer (automatic),0.049,Faible,Programme parrainage / upsell
7253-UVNDW,Two year,DSL,46,54.35,Credit card (automatic),0.049,Faible,Programme parrainage / upsell
0839-QNXME,Two year,No,30,19.4,Credit card (automatic),0.049,Faible,Programme parrainage / upsell
3544-FBCAS,Two year,DSL,72,83.6,Credit card (automatic),0.049,Faible,Programme parrainage / upsell
5684-FJVYR,Two year,Fiber optic,72,90.35,Bank transfer (automatic),0.049,Faible,Programme parrainage / upsell
7267-FRMJW,Two year,No,25,20.1,Mailed check,0.049,Faible,Programme parrainage / upsell
1187-WILMM,Two year,DSL,63,89.4,Credit card (automatic),0.049,Faible,Programme parrainage / upsell
8592-PLTMQ,One year,No,64,24.7,Mailed check,0.049,Faible,Programme parrainage / upsell
1090-ESELR,Two year,Fiber optic,72,105.5,Bank transfer (automatic),0.049,Faible,Programme parrainage / upsell
8204-YJCLA,Two year,DSL,72,64.8,Bank transfer (automatic),0.049,Faible,Programme parrainage / upsell
6729-FZWSY,One year,No,67,19.45,Mailed check,0.049,Faible,Programme parrainage / upsell
3166-PNEOF,Two year,DSL,61,86.45,Credit card (automatic),0.049,Faible,Programme parrainage / upsell
9958-MEKUC,Two year,Fiber optic,72,103.95,Credit card (automatic),0.049,Faible,Programme parrainage / upsell
1897-OKVMW,Two year,DSL,64,90.6,Mailed check,0.049,Faible,Programme parrainage / upsell
6685-GBWJZ,One year,DSL,63,70.8,Credit card (automatic),0.049,Faible,Programme parrainage / upsell
2384-OVPSA,Two year,No,38,20.2,Mailed check,0.048,Faible,Programme parrainage / upsell
6532-YLWSI,One year,No,53,20.8,Bank transfer (automatic),0.048,Faible,Programme parrainage / upsell
5980-BDHPY,Two year,DSL,72,87.1,Bank transfer (automatic),0.048,Faible,Programme parrainage / upsell
0016-QLJIS,Two year,DSL,65,90.45,Mailed check,0.048,Faible,Programme parrainage / upsell
3070-FNFZQ,Two year,No,23,20.4,Bank transfer (automatic),0.048,Faible,Programme parrainage / upsell
8181-YHCMF,Two year,DSL,68,60.3,Credit card (automatic),0.048,Faible,Programme parrainage / upsell
6332-FBZRI,One year,DSL,67,69.35,Credit card (automatic),0.048,Faible,Programme parrainage / upsell
2193-SFWQW,Two year,Fiber optic,72,111.95,Bank transfer (automatic),0.048,Faible,Programme parrainage / upsell
9451-WLYRI,One year,No,53,19.05,Credit card (automatic),0.048,Faible,Programme parrainage / upsell
0459-SPZHJ,Two year,DSL,63,83.5,Credit card (automatic),0.048,Faible,Programme parrainage / upsell
3727-OVPRY,One year,No,66,25.7,Credit card (automatic),0.048,Faible,Programme parrainage / upsell
8039-EQPIM,Two year,DSL,69,60.25,Bank transfer (automatic),0.047,Faible,Programme parrainage / upsell
9541-ZPSEA,Two year,Fiber optic,68,80.35,Credit card (automatic),0.047,Faible,Programme parrainage / upsell
0230-WEQUW,Two year,DSL,66,56.6,Bank transfer (automatic),0.047,Faible,Programme parrainage / upsell
7560-QRBXH,One year,No,48,19.95,Mailed check,0.047,Faible,Programme parrainage / upsell
7131-ZQZNK,Two year,DSL,60,59.85,Credit card (automatic),0.047,Faible,Programme parrainage / upsell
5248-YGIJN,Two year,DSL,72,90.25,Credit card (automatic),0.047,Faible,Programme parrainage / upsell
6701-YVNQG,Two year,DSL,72,88.7,Credit card (automatic),0.047,Faible,Programme parrainage / upsell
8295-KMENE,Two year,DSL,59,76.45,Mailed check,0.047,Faible,Programme parrainage / upsell
9631-RXVJM,Two year,No,35,19.25,Mailed check,0.047,Faible,Programme parrainage / upsell
5542-NKVRU,Two year,No,42,20.75,Bank transfer (automatic),0.047,Faible,Programme parrainage / upsell
9392-XBGTD,Two year,No,27,20.6,Mailed check,0.047,Faible,Programme parrainage / upsell
7771-CFQRQ,Two year,DSL,47,63.8,Bank transfer (automatic),0.047,Faible,Programme parrainage / upsell
3813-DHBBB,Two year,DSL,67,50.95,Bank transfer (automatic),0.047,Faible,Programme parrainage / upsell
7633-MVPUY,Two year,DSL,57,59.75,Electronic check,0.047,Faible,Programme parrainage / upsell
1265-ZFOSD,Two year,DSL,64,81.3,Mailed check,0.047,Faible,Programme parrainage / upsell
5997-OPVFA,Two year,DSL,72,89.05,Bank transfer (automatic),0.047,Faible,Programme parrainage / upsell
8174-LNWMW,Two year,No,31,20.9,Credit card (automatic),0.047,Faible,Programme parrainage / upsell
8174-TBVCF,Two year,DSL,70,94.8,Credit card (automatic),0.046,Faible,Programme parrainage / upsell
1088-AUUZZ,Two year,DSL,56,75.85,Credit card (automatic),0.046,Faible,Programme parrainage / upsell
5668-MEISB,Two year,Fiber optic,72,106.1,Credit card (automatic),0.046,Faible,Programme parrainage / upsell
6152-ONASV,One year,DSL,68,58.25,Bank transfer (automatic),0.046,Faible,Programme parrainage / upsell
8265-HKSOW,Two year,Fiber optic,72,107.45,Credit card (automatic),0.046,Faible,Programme parrainage / upsell
2581-VKIRT,One year,DSL,59,65.5,Mailed check,0.046,Faible,Programme parrainage / upsell
5130-YPIRV,Two year,DSL,62,72.0,Credit card (automatic),0.046,Faible,Programme parrainage / upsell
7301-ABVAD,Two year,DSL,72,86.6,Bank transfer (automatic),0.046,Faible,Programme parrainage / upsell
8249-THVEC,One year,No,51,19.4,Mailed check,0.046,Faible,Programme parrainage / upsell
9620-QJREV,One year,No,47,20.55,Credit card (automatic),0.046,Faible,Programme parrainage / upsell
4006-HKYHO,Two year,DSL,63,86.7,Bank transfer (automatic),0.046,Faible,Programme parrainage / upsell
4312-GVYNH,Two year,DSL,70,49.85,Bank transfer (automatic),0.046,Faible,Programme parrainage / upsell
9418-RUKPH,Two year,No,38,19.95,Mailed check,0.046,Faible,Programme parrainage / upsell
4896-CPRPF,Two year,No,35,25.45,Bank transfer (automatic),0.046,Faible,Programme parrainage / upsell
1985-MBRYP,Two year,No,43,19.65,Bank transfer (automatic),0.046,Faible,Programme parrainage / upsell
0052-YNYOT,One year,No,67,20.55,Electronic check,0.046,Faible,Programme parrainage / upsell
6234-RAAPL,Two year,Fiber optic,72,99.9,Bank transfer (automatic),0.046,Faible,Programme parrainage / upsell
0621-TSSMU,One year,No,56,19.95,Credit card (automatic),0.046,Faible,Programme parrainage / upsell
8577-QSOCG,Two year,No,38,20.2,Mailed check,0.046,Faible,Programme parrainage / upsell
9778-OGKQZ,Two year,DSL,72,92.0,Credit card (automatic),0.046,Faible,Programme parrainage / upsell
5310-NOOVA,Two year,No,46,19.95,Electronic check,0.046,Faible,Programme parrainage / upsell
4609-KNNWG,Two year,No,27,19.9,Mailed check,0.046,Faible,Programme parrainage / upsell
9675-ICXCT,Two year,DSL,72,80.8,Electronic check,0.046,Faible,Programme parrainage / upsell
1830-GGFNM,Two year,Fiber optic,65,94.55,Credit card (automatic),0.045,Faible,Programme parrainage / upsell
1227-UDMZR,Two year,DSL,72,91.15,Bank transfer (automatic),0.045,Faible,Programme parrainage / upsell
3957-SQXML,Two year,No,34,24.95,Credit card (automatic),0.045,Faible,Programme parrainage / upsell
8050-XGRVL,One year,DSL,62,54.75,Credit card (automatic),0.045,Faible,Programme parrainage / upsell
8218-FFJDS,Two year,DSL,72,86.4,Bank transfer (automatic),0.045,Faible,Programme parrainage / upsell
6813-GZQCG,Two year,No,45,24.65,Credit card (automatic),0.045,Faible,Programme parrainage / upsell
1971-DTCZB,Two year,DSL,72,90.95,Bank transfer (automatic),0.045,Faible,Programme parrainage / upsell
8184-WMOFI,One year,DSL,62,71.4,Credit card (automatic),0.045,Faible,Programme parrainage / upsell
6551-VLJMV,Two year,No,34,20.05,Credit card (automatic),0.045,Faible,Programme parrainage / upsell
8292-ITGYJ,Two year,No,45,24.65,Bank transfer (automatic),0.045,Faible,Programme parrainage / upsell
0602-DDUML,Two year,DSL,57,69.75,Mailed check,0.045,Faible,Programme parrainage / upsell
1506-YJTYT,Two year,DSL,45,73.85,Credit card (automatic),0.045,Faible,Programme parrainage / upsell
0442-TDYUO,Two year,No,48,20.05,Mailed check,0.045,Faible,Programme parrainage / upsell
9227-YBAXE,Two year,DSL,65,82.5,Bank transfer (automatic),0.045,Faible,Programme parrainage / upsell
7164-BPTUT,Two year,DSL,57,89.55,Mailed check,0.045,Faible,Programme parrainage / upsell
3284-SVCRO,Two year,No,45,25.5,Mailed check,0.045,Faible,Programme parrainage / upsell
2662-NNTDK,One year,No,65,24.8,Credit card (automatic),0.045,Faible,Programme parrainage / upsell
8966-KZXXA,Two year,No,36,25.1,Credit card (automatic),0.044,Faible,Programme parrainage / upsell
0625-AFOHS,Two year,No,29,20.2,Mailed check,0.044,Faible,Programme parrainage / upsell
2595-KIWPV,Two year,No,27,19.7,Credit card (automatic),0.044,Faible,Programme parrainage / upsell
8234-GSZYK,Two year,No,43,26.45,Bank transfer (automatic),0.044,Faible,Programme parrainage / upsell
3161-ONRWK,One year,DSL,60,65.85,Bank transfer (automatic),0.044,Faible,Programme parrainage / upsell
2511-ALLCS,Two year,No,35,24.3,Bank transfer (automatic),0.044,Faible,Programme parrainage / upsell
9055-MOJJJ,One year,DSL,64,65.8,Mailed check,0.044,Faible,Programme parrainage / upsell
6701-DHKWQ,Two year,DSL,61,51.35,Credit card (automatic),0.044,Faible,Programme parrainage / upsell
7850-THJMU,Two year,No,26,19.65,Credit card (automatic),0.044,Faible,Programme parrainage / upsell
7401-JIXNM,Two year,DSL,54,91.3,Credit card (automatic),0.044,Faible,Programme parrainage / upsell
8874-EJNSR,Two year,No,39,25.2,Mailed check,0.044,Faible,Programme parrainage / upsell
8042-RNLKO,One year,No,66,25.45,Bank transfer (automatic),0.044,Faible,Programme parrainage / upsell
6741-QRLUP,Two year,DSL,63,80.3,Credit card (automatic),0.044,Faible,Programme parrainage / upsell
9585-KKMFD,Two year,No,41,20.0,Mailed check,0.044,Faible,Programme parrainage / upsell
5176-LMJXE,Two year,No,47,20.55,Mailed check,0.044,Faible,Programme parrainage / upsell
6980-CDGFC,One year,No,67,20.85,Bank transfer (automatic),0.044,Faible,Programme parrainage / upsell
9297-EONCV,Two year,DSL,72,91.35,Bank transfer (automatic),0.044,Faible,Programme parrainage / upsell
3373-DIUUN,Two year,No,30,21.25,Mailed check,0.044,Faible,Programme parrainage / upsell
1074-WVEVG,One year,No,59,20.35,Mailed check,0.044,Faible,Programme parrainage / upsell
1043-YCUTE,Two year,No,56,25.15,Credit card (automatic),0.043,Faible,Programme parrainage / upsell
0420-TXVSG,Two year,DSL,66,66.1,Credit card (automatic),0.043,Faible,Programme parrainage / upsell
3704-IEAXF,Two year,DSL,72,53.65,Credit card (automatic),0.043,Faible,Programme parrainage / upsell
8219-VYBVI,Two year,No,39,25.0,Mailed check,0.043,Faible,Programme parrainage / upsell
6248-TKCQV,Two year,DSL,70,80.6,Bank transfer (automatic),0.043,Faible,Programme parrainage / upsell
9135-MGVPY,Two year,DSL,69,84.7,Mailed check,0.043,Faible,Programme parrainage / upsell
1492-KGETH,One year,DSL,70,78.35,Bank transfer (automatic),0.043,Faible,Programme parrainage / upsell
2263-SFSQZ,Two year,No,51,24.95,Mailed check,0.043,Faible,Programme parrainage / upsell
8917-FAEMR,Two year,No,37,19.85,Mailed check,0.043,Faible,Programme parrainage / upsell
5324-KTGCG,One year,No,71,20.85,Electronic check,0.043,Faible,Programme parrainage / upsell
5485-ITNPC,Two year,DSL,66,85.9,Bank transfer (automatic),0.043,Faible,Programme parrainage / upsell
5676-CFLYY,Two year,DSL,71,73.35,Credit card (automatic),0.043,Faible,Programme parrainage / upsell
9624-EGDEQ,Two year,No,37,19.8,Mailed check,0.043,Faible,Programme parrainage / upsell
4671-VJLCL,Two year,DSL,63,79.85,Credit card (automatic),0.043,Faible,Programme parrainage / upsell
7945-PRBVF,Two year,No,35,21.45,Bank transfer (automatic),0.043,Faible,Programme parrainage / upsell
4641-FROLU,Two year,No,30,19.3,Mailed check,0.043,Faible,Programme parrainage / upsell
1270-XKUCC,Two year,No,30,19.7,Mailed check,0.043,Faible,Programme parrainage / upsell
2211-RMNHO,Two year,DSL,68,85.3,Bank transfer (automatic),0.043,Faible,Programme parrainage / upsell
1335-MXCSE,Two year,DSL,55,55.25,Credit card (automatic),0.043,Faible,Programme parrainage / upsell
1221-GHZEP,Two year,DSL,62,65.1,Mailed check,0.042,Faible,Programme parrainage / upsell
8100-PNJMH,Two year,DSL,68,88.85,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
3398-GCPMU,Two year,DSL,72,89.55,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
1568-BEKZM,Two year,DSL,70,90.05,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
2176-LVPNX,Two year,DSL,71,89.85,Mailed check,0.042,Faible,Programme parrainage / upsell
0556-FJEGU,Two year,DSL,58,70.1,Bank transfer (automatic),0.042,Faible,Programme parrainage / upsell
6656-GULJQ,Two year,DSL,72,83.55,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
9443-JUBUO,Two year,DSL,72,65.25,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
9650-VBUOG,Two year,No,38,25.05,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
1599-EAHXY,One year,No,60,23.95,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
3719-TDVQB,Two year,No,54,18.95,Mailed check,0.042,Faible,Programme parrainage / upsell
4635-EJYPD,Two year,No,32,18.95,Mailed check,0.042,Faible,Programme parrainage / upsell
5329-KRDTM,Two year,DSL,72,77.35,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
9242-TKFSV,Two year,DSL,72,65.1,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
5816-JMLGY,Two year,DSL,70,80.4,Bank transfer (automatic),0.042,Faible,Programme parrainage / upsell
5360-XGYAZ,Two year,DSL,72,65.65,Bank transfer (automatic),0.042,Faible,Programme parrainage / upsell
5275-PMFUT,Two year,DSL,72,64.8,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
9803-FTJCG,One year,DSL,71,66.85,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
6916-HIJSE,Two year,DSL,65,84.85,Bank transfer (automatic),0.042,Faible,Programme parrainage / upsell
3146-MSEGF,Two year,DSL,72,88.05,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
0343-QLUZP,Two year,DSL,60,39.6,Bank transfer (automatic),0.042,Faible,Programme parrainage / upsell
4654-ULTTN,Two year,DSL,70,74.8,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
1930-QPBVZ,Two year,Fiber optic,68,95.1,Bank transfer (automatic),0.042,Faible,Programme parrainage / upsell
6723-CEGQI,Two year,DSL,65,45.25,Mailed check,0.042,Faible,Programme parrainage / upsell
5248-RPYWW,Two year,DSL,72,90.15,Bank transfer (automatic),0.042,Faible,Programme parrainage / upsell
0608-JDVEC,Two year,No,50,19.8,Electronic check,0.042,Faible,Programme parrainage / upsell
2821-WARNZ,One year,No,49,19.45,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
2661-GKBTK,Two year,DSL,60,76.95,Bank transfer (automatic),0.042,Faible,Programme parrainage / upsell
2300-RQGOI,Two year,No,38,20.05,Mailed check,0.042,Faible,Programme parrainage / upsell
4521-WFJAI,Two year,No,56,25.95,Bank transfer (automatic),0.042,Faible,Programme parrainage / upsell
7103-ZGVNT,One year,DSL,69,73.7,Credit card (automatic),0.042,Faible,Programme parrainage / upsell
4827-DPADN,Two year,DSL,72,83.3,Bank transfer (automatic),0.041,Faible,Programme parrainage / upsell
7321-KKSDU,Two year,No,32,20.5,Mailed check,0.041,Faible,Programme parrainage / upsell
7579-KKLOE,Two year,DSL,71,91.25,Mailed check,0.041,Faible,Programme parrainage / upsell
5707-ZMDJP,Two year,DSL,53,69.7,Mailed check,0.041,Faible,Programme parrainage / upsell
5248-KWLAR,Two year,DSL,71,90.35,Electronic check,0.041,Faible,Programme parrainage / upsell
9477-LGWQI,Two year,DSL,70,80.15,Credit card (automatic),0.041,Faible,Programme parrainage / upsell
6418-PIQSP,Two year,DSL,62,81.0,Mailed check,0.041,Faible,Programme parrainage / upsell
3638-VBZTA,Two year,DSL,68,86.5,Bank transfer (automatic),0.041,Faible,Programme parrainage / upsell
8046-DNVTL,Two year,DSL,62,38.6,Credit card (automatic),0.041,Faible,Programme parrainage / upsell
7963-SHNDT,Two year,DSL,52,39.1,Mailed check,0.041,Faible,Programme parrainage / upsell
1568-LJSZU,Two year,DSL,68,92.2,Credit card (automatic),0.041,Faible,Programme parrainage / upsell
0361-HJRDX,Two year,DSL,68,64.35,Credit card (automatic),0.041,Faible,Programme parrainage / upsell
6369-MCAKO,Two year,DSL,68,89.05,Bank transfer (automatic),0.041,Faible,Programme parrainage / upsell
9110-HSGTV,Two year,DSL,69,82.45,Credit card (automatic),0.041,Faible,Programme parrainage / upsell
9073-ZZIAY,Two year,DSL,62,86.1,Electronic check,0.041,Faible,Programme parrainage / upsell
1839-FBNFR,Two year,No,39,19.85,Bank transfer (automatic),0.041,Faible,Programme parrainage / upsell
6408-WHTEF,Two year,DSL,72,89.4,Mailed check,0.041,Faible,Programme parrainage / upsell
1699-UOTXU,Two year,DSL,60,61.4,Electronic check,0.041,Faible,Programme parrainage / upsell
7781-HVGMK,Two year,DSL,72,65.2,Credit card (automatic),0.041,Faible,Programme parrainage / upsell
0301-FIDRB,Two year,DSL,72,63.8,Bank transfer (automatic),0.041,Faible,Programme parrainage / upsell
7349-ALMUX,Two year,DSL,37,65.6,Bank transfer (automatic),0.041,Faible,Programme parrainage / upsell
4644-OBGFZ,One year,No,55,19.5,Mailed check,0.041,Faible,Programme parrainage / upsell
6388-TABGU,One year,DSL,62,56.15,Bank transfer (automatic),0.041,Faible,Programme parrainage / upsell
0582-AVCLN,Two year,No,38,20.3,Mailed check,0.041,Faible,Programme parrainage / upsell
7274-CGTOD,Two year,DSL,62,43.7,Bank transfer (automatic),0.041,Faible,Programme parrainage / upsell
5480-XTFFL,Two year,No,31,21.0,Mailed check,0.041,Faible,Programme parrainage / upsell
0795-LAFGP,Two year,DSL,71,90.4,Electronic check,0.041,Faible,Programme parrainage / upsell
1087-GRUYI,Two year,No,38,20.4,Bank transfer (automatic),0.04,Faible,Programme parrainage / upsell
9639-BUJXT,One year,No,63,20.5,Mailed check,0.04,Faible,Programme parrainage / upsell
9503-XJUME,One year,No,52,19.65,Credit card (automatic),0.04,Faible,Programme parrainage / upsell
9668-PUGNU,Two year,No,71,24.5,Electronic check,0.04,Faible,Programme parrainage / upsell
2725-TTRIQ,Two year,DSL,72,84.2,Bank transfer (automatic),0.04,Faible,Programme parrainage / upsell
9588-YRFHY,Two year,No,49,19.9,Credit card (automatic),0.04,Faible,Programme parrainage / upsell
0123-CRBRT,Two year,DSL,61,88.1,Mailed check,0.04,Faible,Programme parrainage / upsell
4933-BSAIP,Two year,No,40,19.1,Mailed check,0.04,Faible,Programme parrainage / upsell
2535-PBCGC,Two year,DSL,70,64.55,Bank transfer (automatic),0.04,Faible,Programme parrainage / upsell
9710-NJERN,Two year,No,39,20.15,Mailed check,0.04,Faible,Programme parrainage / upsell
6169-PGNCD,Two year,DSL,57,74.3,Credit card (automatic),0.04,Faible,Programme parrainage / upsell
5075-JSDKI,Two year,No,59,24.45,Electronic check,0.04,Faible,Programme parrainage / upsell
6953-PBDIN,Two year,DSL,70,72.95,Bank transfer (automatic),0.04,Faible,Programme parrainage / upsell
7975-JMZNT,Two year,DSL,66,91.7,Bank transfer (automatic),0.04,Faible,Programme parrainage / upsell
5201-CBWYG,One year,No,62,24.8,Bank transfer (automatic),0.04,Faible,Programme parrainage / upsell
0440-EKDCF,Two year,DSL,62,60.15,Credit card (automatic),0.04,Faible,Programme parrainage / upsell
7649-SIJJF,Two year,DSL,71,80.1,Mailed check,0.04,Faible,Programme parrainage / upsell
2226-ICFDO,Two year,DSL,72,85.9,Credit card (automatic),0.04,Faible,Programme parrainage / upsell
9068-VPWQQ,Two year,DSL,61,75.35,Credit card (automatic),0.04,Faible,Programme parrainage / upsell
4782-OSFXZ,Two year,DSL,71,82.7,Bank transfer (automatic),0.04,Faible,Programme parrainage / upsell
8413-YNHNV,Two year,DSL,69,90.65,Mailed check,0.04,Faible,Programme parrainage / upsell
2560-QTSBS,One year,No,72,23.3,Bank transfer (automatic),0.04,Faible,Programme parrainage / upsell
2824-DXNKN,Two year,DSL,72,71.45,Bank transfer (automatic),0.04,Faible,Programme parrainage / upsell
5356-KZCKT,Two year,No,58,24.45,Credit card (automatic),0.04,Faible,Programme parrainage / upsell
4188-PCPIG,Two year,DSL,57,70.35,Credit card (automatic),0.04,Faible,Programme parrainage / upsell
6870-ZWMNX,Two year,DSL,70,76.1,Credit card (automatic),0.039,Faible,Programme parrainage / upsell
5995-LFTLE,Two year,No,58,25.3,Credit card (automatic),0.039,Faible,Programme parrainage / upsell
1209-VFFOC,Two year,DSL,68,56.4,Mailed check,0.039,Faible,Programme parrainage / upsell
3472-QPRCH,Two year,No,40,25.25,Credit card (automatic),0.039,Faible,Programme parrainage / upsell
1722-LDZJS,One year,No,53,20.2,Credit card (automatic),0.039,Faible,Programme parrainage / upsell
0318-ZOPWS,Two year,No,49,20.15,Bank transfer (automatic),0.039,Faible,Programme parrainage / upsell
6122-LJADA,Two year,DSL,70,90.15,Credit card (automatic),0.039,Faible,Programme parrainage / upsell
4475-NVTLU,Two year,No,45,19.2,Electronic check,0.039,Faible,Programme parrainage / upsell
4735-BJKOU,Two year,No,40,20.15,Mailed check,0.039,Faible,Programme parrainage / upsell
3769-MHZNV,Two year,No,33,20.1,Mailed check,0.039,Faible,Programme parrainage / upsell
6096-EGVTU,One year,No,64,24.9,Mailed check,0.039,Faible,Programme parrainage / upsell
5458-CQJTA,Two year,DSL,65,74.8,Bank transfer (automatic),0.039,Faible,Programme parrainage / upsell
9489-DEDVP,Two year,DSL,70,69.2,Credit card (automatic),0.039,Faible,Programme parrainage / upsell
6000-UKLWI,Two year,No,41,20.15,Mailed check,0.039,Faible,Programme parrainage / upsell
5680-LQOGP,Two year,DSL,68,82.45,Credit card (automatic),0.039,Faible,Programme parrainage / upsell
9140-CZQZZ,Two year,DSL,68,79.6,Bank transfer (automatic),0.039,Faible,Programme parrainage / upsell
6177-PEVRA,Two year,DSL,48,55.5,Credit card (automatic),0.039,Faible,Programme parrainage / upsell
2208-NKVVH,Two year,No,43,24.25,Mailed check,0.039,Faible,Programme parrainage / upsell
9170-ARBTB,One year,No,52,19.6,Credit card (automatic),0.039,Faible,Programme parrainage / upsell
3950-VPYJB,One year,DSL,57,59.6,Mailed check,0.039,Faible,Programme parrainage / upsell
9415-ZNBSX,Two year,DSL,70,89.0,Bank transfer (automatic),0.039,Faible,Programme parrainage / upsell
5845-BZZIB,Two year,No,35,20.1,Mailed check,0.038,Faible,Programme parrainage / upsell
7601-GNDYK,Two year,No,35,19.6,Mailed check,0.038,Faible,Programme parrainage / upsell
8402-OOOHJ,Two year,No,41,20.65,Mailed check,0.038,Faible,Programme parrainage / upsell
4077-HWUYD,Two year,DSL,72,87.55,Bank transfer (automatic),0.038,Faible,Programme parrainage / upsell
9348-ROUAI,Two year,DSL,59,90.3,Credit card (automatic),0.038,Faible,Programme parrainage / upsell
7872-BAAZR,One year,No,53,19.55,Bank transfer (automatic),0.038,Faible,Programme parrainage / upsell
6080-LNESI,Two year,No,51,24.75,Mailed check,0.038,Faible,Programme parrainage / upsell
3938-YFPXD,Two year,DSL,72,84.3,Credit card (automatic),0.038,Faible,Programme parrainage / upsell
3219-JQRSL,Two year,DSL,72,89.1,Credit card (automatic),0.038,Faible,Programme parrainage / upsell
5296-BFCYD,Two year,No,46,20.1,Mailed check,0.038,Faible,Programme parrainage / upsell
5930-GBIWP,Two year,DSL,69,81.5,Credit card (automatic),0.038,Faible,Programme parrainage / upsell
3097-FQTVJ,Two year,No,41,20.0,Mailed check,0.038,Faible,Programme parrainage / upsell
2225-ZRGSG,Two year,Fiber optic,70,93.9,Bank transfer (automatic),0.038,Faible,Programme parrainage / upsell
4632-XJMEX,One year,DSL,53,62.85,Credit card (automatic),0.038,Faible,Programme parrainage / upsell
8241-JUIQO,One year,No,61,19.45,Bank transfer (automatic),0.038,Faible,Programme parrainage / upsell
5016-LIPDW,One year,No,57,19.4,Mailed check,0.038,Faible,Programme parrainage / upsell
9661-JALZV,Two year,No,58,24.7,Credit card (automatic),0.038,Faible,Programme parrainage / upsell
1414-YADCW,Two year,Fiber optic,70,84.6,Bank transfer (automatic),0.038,Faible,Programme parrainage / upsell
6925-BAYGL,Two year,No,53,25.1,Credit card (automatic),0.038,Faible,Programme parrainage / upsell
0506-YLVKJ,Two year,No,46,20.2,Mailed check,0.038,Faible,Programme parrainage / upsell
9028-LIHRP,Two year,Fiber optic,71,100.2,Credit card (automatic),0.038,Faible,Programme parrainage / upsell
7359-SSBJK,Two year,DSL,64,70.2,Credit card (automatic),0.037,Faible,Programme parrainage / upsell
5006-MXVRN,Two year,No,39,20.7,Credit card (automatic),0.037,Faible,Programme parrainage / upsell
0732-OCQOC,Two year,No,52,25.05,Bank transfer (automatic),0.037,Faible,Programme parrainage / upsell
5727-MYATE,Two year,DSL,72,90.8,Credit card (automatic),0.037,Faible,Programme parrainage / upsell
9435-JMLSX,Two year,DSL,71,86.1,Bank transfer (automatic),0.037,Faible,Programme parrainage / upsell
7009-PCARS,One year,No,55,19.1,Bank transfer (automatic),0.037,Faible,Programme parrainage / upsell
6115-ZTBFQ,Two year,DSL,72,65.5,Bank transfer (automatic),0.037,Faible,Programme parrainage / upsell
1116-FRYVH,Two year,DSL,48,39.4,Mailed check,0.037,Faible,Programme parrainage / upsell
9067-YGSCA,One year,No,70,26.05,Credit card (automatic),0.037,Faible,Programme parrainage / upsell
4718-WXBGI,Two year,DSL,72,91.95,Credit card (automatic),0.037,Faible,Programme parrainage / upsell
4723-BEGSG,Two year,DSL,72,86.65,Credit card (automatic),0.037,Faible,Programme parrainage / upsell
4652-ODEVH,Two year,No,45,24.45,Mailed check,0.037,Faible,Programme parrainage / upsell
7601-DHFWZ,Two year,No,48,24.0,Credit card (automatic),0.037,Faible,Programme parrainage / upsell
5148-ORICT,Two year,DSL,64,74.35,Mailed check,0.037,Faible,Programme parrainage / upsell
8780-YRMTT,Two year,DSL,66,47.4,Mailed check,0.037,Faible,Programme parrainage / upsell
5044-XDPYX,Two year,No,51,25.5,Mailed check,0.037,Faible,Programme parrainage / upsell
1084-MNSMJ,Two year,DSL,51,85.5,Credit card (automatic),0.037,Faible,Programme parrainage / upsell
0206-OYVOC,Two year,No,46,19.25,Mailed check,0.037,Faible,Programme parrainage / upsell
1951-IEYXM,Two year,DSL,72,90.6,Credit card (automatic),0.037,Faible,Programme parrainage / upsell
3508-VLHCZ,Two year,DSL,71,90.55,Credit card (automatic),0.037,Faible,Programme parrainage / upsell
6463-MVYRY,Two year,DSL,57,69.85,Bank transfer (automatic),0.037,Faible,Programme parrainage / upsell
1047-RNXZV,Two year,No,43,19.55,Mailed check,0.037,Faible,Programme parrainage / upsell
6051-PTVNS,One year,No,55,19.15,Credit card (automatic),0.036,Faible,Programme parrainage / upsell
1459-QNFQT,Two year,DSL,70,59.5,Bank transfer (automatic),0.036,Faible,Programme parrainage / upsell
8242-PDSGJ,Two year,DSL,70,39.15,Credit card (automatic),0.036,Faible,Programme parrainage / upsell
